Results.reception.time,MD5.hash.of.participant.s.IP.address,Controller.name,Order.number.of.item,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,EventTime,TrialNumber,AnswerRT,DialogueRT,A2,A1,D3,D2,D1,Condition,ConditionName,Answer,Inference,Item,Group,Type,Comments
1762531677,d1c1425478a4423e98096e3b8313b6bd,PennController,1,0,intro,NULL,PennController,0,_Trial_,Start,1762531405869,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,NULL
1762531677,d1c1425478a4423e98096e3b8313b6bd,PennController,1,0,intro,NULL,PennController,0,_Header_,Start,1762531405869,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,NULL
1762531677,d1c1425478a4423e98096e3b8313b6bd,PennController,1,0,intro,NULL,PennController,0,_Header_,End,1762531405870,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,NULL
1762531677,d1c1425478a4423e98096e3b8313b6bd,PennController,1,0,intro,NULL,PennController,0,_Trial_,End,1762531412361,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,NULL
1762531677,d1c1425478a4423e98096e3b8313b6bd,PennController,2,0,consent,NULL,PennController,1,_Trial_,Start,1762531412362,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,NULL
1762531677,d1c1425478a4423e98096e3b8313b6bd,PennController,2,0,consent,NULL,PennController,1,_Header_,Start,1762531412362,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,NULL
1762531677,d1c1425478a4423e98096e3b8313b6bd,PennController,2,0,consent,NULL,PennController,1,_Header_,End,1762531412362,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,NULL
1762531677,d1c1425478a4423e98096e3b8313b6bd,PennController,2,0,consent,NULL,PennController,1,_Trial_,End,1762531415406,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,NULL
1762531677,d1c1425478a4423e98096e3b8313b6bd,PennController,3,0,demo,NULL,PennController,2,_Trial_,Start,1762531415408,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,NULL
1762531677,d1c1425478a4423e98096e3b8313b6bd,PennController,3,0,demo,NULL,PennController,2,_Header_,Start,1762531415408,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,NULL
1762531677,d1c1425478a4423e98096e3b8313b6bd,PennController,3,0,demo,NULL,PennController,2,_Header_,End,1762531415408,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,NULL
